ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015676323,-0.132000,0,0.000278,0.000233,0.000511,18.506924,35.815642,54.322566,68.849121,0.000000,0.000000
1775015676365,-0.090000,0,0.000651,0.000233,0.000884,18.506952,35.815652,54.322603,68.849121,0.000000,0.100000
1775015676407,-0.048000,0,0.000278,0.000278,0.000557,18.506963,35.815663,54.322627,68.849121,0.000000,0.200000
1775015676449,-0.006000,0,0.000278,0.000325,0.000604,18.506975,35.815677,54.322652,68.849121,0.000000,0.300000
1775015676491,0.036000,1,0.000233,0.000233,0.000465,18.506985,35.815687,54.322672,68.849121,0.000000,0.200000
1775015676533,0.078000,1,0.000278,0.000325,0.000604,18.506997,35.815701,54.322697,68.849121,0.000000,0.400000
1775015676575,0.120000,1,0.000278,0.000233,0.000511,18.507008,35.815710,54.322719,68.849121,0.000000,0.200000
1775015676617,0.162000,1,0.000278,0.002747,0.003025,18.507020,35.815826,54.322846,68.849121,0.000000,0.400000
1775015676659,0.204000,1,0.004004,0.004517,0.008521,18.507189,35.816016,54.323205,68.849121,0.000000,0.000000
1775015676702,0.247000,1,0.007357,0.000745,0.008101,18.507499,35.816048,54.323547,68.849121,0.000000,0.100000
1775015676744,0.289000,1,0.004563,0.011222,0.015785,18.507691,35.816521,54.324213,68.849121,0.000000,0.200000
1775015676786,0.331000,1,0.000278,0.000278,0.000557,18.507703,35.816533,54.324236,68.849121,0.000000,0.100000
1775015676828,0.373000,1,0.000278,0.000233,0.000511,18.507715,35.816543,54.324258,68.849121,0.000000,0.000000
1775015676870,0.415000,1,2.576131,27.803005,30.379136,18.621879,37.048664,55.670543,68.849121,0.000000,0.400000
1775015676914,0.459000,1,3.152293,27.830153,30.982447,18.761166,38.278364,57.039530,68.849121,0.000000,0.300000
