ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015910617,-0.130000,0,0.000651,0.000278,0.000930,44.906792,155.158995,200.065787,68.866699,0.000000,0.100000
1775015910659,-0.088000,0,0.000278,0.000233,0.000511,44.906804,155.159005,200.065808,68.866699,0.000000,0.000000
1775015910701,-0.046000,0,0.000278,0.000278,0.000557,44.906815,155.159017,200.065832,68.866699,0.000000,0.500000
1775015910743,-0.004000,0,0.000278,0.000233,0.000511,44.906827,155.159026,200.065853,68.866699,0.000000,0.300000
1775015910785,0.038000,1,0.000278,0.000605,0.000883,44.906839,155.159052,200.065891,68.866699,0.000000,0.200000
1775015910828,0.081000,1,0.000278,0.000233,0.000511,44.906851,155.159062,200.065913,68.866699,0.000000,0.100000
1775015910871,0.124000,1,0.000278,0.000278,0.000557,44.906862,155.159074,200.065936,68.866699,0.000000,0.100000
1775015910913,0.166000,1,0.001908,0.000278,0.002187,44.906943,155.159086,200.066029,68.866699,0.000000,0.100000
1775015910955,0.208000,1,0.000278,0.000233,0.000511,44.906955,155.159095,200.066050,68.866699,0.000000,0.100000
1775015910997,0.250000,1,0.404100,27.903076,28.307177,44.924681,156.383101,201.307782,68.866699,0.000000,0.300000
1775015911041,0.294000,1,3.216601,27.695437,30.912039,45.068636,157.622576,202.691212,68.866699,0.000000,0.300000
1775015911086,0.339000,1,3.197137,33.676810,36.873947,45.226648,159.286986,204.513634,68.866699,0.000000,0.500000
1775015911135,0.388000,1,1.997081,0.031525,2.028605,45.314779,159.288377,204.603156,68.866699,52.000000,0.400000
1775015911179,0.432000,1,0.009219,0.027614,0.036833,45.315171,159.289551,204.604721,68.866699,52.000000,0.400000
1775015911222,0.475000,1,0.009545,0.027614,0.037159,45.315577,159.290726,204.606303,68.866699,52.000000,0.300000
1775015911264,0.517000,1,0.009219,0.026263,0.035482,45.315967,159.291837,204.607804,68.866699,52.000000,0.300000
1775015911307,0.560000,1,0.010477,0.027241,0.037718,45.316442,159.293073,204.609515,68.866699,99.000000,0.300000
1775015911352,0.605000,1,0.005029,0.000278,0.005307,45.316654,159.293085,204.609739,68.866699,99.000000,0.100000
1775015911394,0.647000,1,0.000278,0.000325,0.000604,45.316666,159.293098,204.609764,68.866699,99.000000,0.100000
