ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015854811,-0.138000,0,0.000278,0.000233,0.000511,4.730540,0.077833,4.808373,68.866699,0.000000,0.000000
1775015854853,-0.096000,0,0.000278,0.000233,0.000511,4.730552,0.077842,4.808394,68.866699,0.000000,0.100000
1775015854895,-0.054000,0,0.000698,0.000233,0.000931,4.730581,0.077852,4.808433,68.866699,0.000000,0.100000
1775015854937,-0.012000,0,0.000278,0.000233,0.000511,4.730593,0.077862,4.808455,68.866699,0.000000,0.400000
1775015854979,0.030000,1,0.000278,0.000278,0.000557,4.730605,0.077874,4.808478,68.866699,0.000000,0.300000
1775015855021,0.072000,1,0.000278,0.000278,0.000557,4.730616,0.077885,4.808502,68.866699,0.000000,0.400000
1775015855063,0.114000,1,0.000278,0.000278,0.000557,4.730628,0.077897,4.808525,68.866699,0.000000,0.300000
1775015855105,0.156000,1,0.001490,0.000278,0.001768,4.730692,0.077909,4.808601,68.866699,0.000000,0.300000
1775015855148,0.199000,1,0.000278,0.000233,0.000511,4.730704,0.077919,4.808622,68.866699,0.000000,0.200000
1775015855190,0.241000,1,0.163260,27.631316,27.794577,4.737950,1.304286,6.042235,68.866699,0.000000,0.500000
1775015855235,0.286000,1,3.198022,27.915090,31.113111,4.880763,2.550881,7.431644,68.866699,0.000000,0.600000
1775015855279,0.330000,1,3.167241,32.608955,35.776196,5.033609,4.124545,9.158154,68.866699,48.000000,0.300000
1775015855327,0.378000,1,2.638856,0.017648,2.656504,5.146559,4.125300,9.271859,68.866699,48.000000,0.300000
1775015855370,0.421000,1,0.005075,0.016950,0.022025,5.146774,4.126018,9.272792,68.866699,48.000000,0.200000
1775015855413,0.464000,1,0.498909,13.473164,13.972073,5.168379,4.709463,9.877842,68.866699,48.000000,0.200000
1775015855456,0.507000,1,0.003166,0.008941,0.012107,5.168513,4.709843,9.878357,68.866699,48.000000,0.300000
1775015855499,0.550000,1,0.003305,0.011222,0.014527,5.168654,4.710321,9.878975,68.866699,48.000000,0.300000
1775015855541,0.592000,1,0.006379,0.015599,0.021978,5.168923,4.710980,9.879903,68.866699,48.000000,0.400000
1775015855583,0.634000,1,0.009173,0.012293,0.021466,5.169329,4.711523,9.880852,68.866699,48.000000,0.400000
1775015855627,0.678000,1,13.520242,0.009592,13.529834,5.742102,4.711929,10.454031,68.866699,48.000000,0.400000
1775015855670,0.721000,1,0.002887,0.045495,0.048382,5.742375,4.716242,10.458617,68.866699,48.000000,0.400000
1775015855764,0.815000,1,0.003119,0.008195,0.011314,5.742508,4.716590,10.459098,68.866699,98.000000,0.400000
1775015855807,0.858000,1,0.002701,0.008102,0.010803,5.742624,4.716940,10.459565,68.866699,98.000000,0.300000
1775015855850,0.901000,1,15.201419,0.009965,15.211384,6.386855,4.717363,11.104218,68.866699,98.000000,0.300000
1775015855893,0.944000,1,0.003772,0.008894,0.012666,6.387015,4.717740,11.104756,68.866699,98.000000,0.300000
1775015855935,0.986000,1,0.003166,0.008754,0.011920,6.387149,4.718111,11.105260,68.866699,98.000000,0.200000
1775015855977,1.028000,1,0.003259,0.008894,0.012153,6.387287,4.718488,11.105775,68.866699,98.000000,0.400000
1775015856020,1.071000,1,0.003305,0.008986,0.012292,6.387428,4.718869,11.106296,68.866699,98.000000,0.200000
1775015856062,1.113000,1,0.181468,0.008754,0.190222,6.395477,4.719257,11.114734,68.866699,98.000000,0.400000
1775015856107,1.158000,1,0.003492,0.008894,0.012386,6.395628,4.719642,11.115270,68.866699,98.000000,0.200000
1775015856150,1.201000,1,0.003026,0.008801,0.011827,6.395756,4.720013,11.115769,68.866699,98.000000,0.400000
1775015856192,1.243000,1,0.003492,0.008428,0.011920,6.395904,4.720371,11.116275,68.866699,98.000000,0.200000
1775015856234,1.285000,1,0.002934,0.008801,0.011734,6.396028,4.720744,11.116772,68.866699,98.000000,0.200000
1775015856277,1.328000,1,0.002887,0.008754,0.011641,6.396151,4.721114,11.117265,68.866699,98.000000,0.400000
1775015856319,1.370000,1,11.401623,0.011595,11.413218,6.878231,4.721605,11.599836,68.866699,98.000000,0.200000
1775015856362,1.413000,1,0.003026,0.010057,0.013083,6.878364,4.722046,11.600410,68.866699,98.000000,0.300000
1775015856405,1.456000,1,0.003166,0.008521,0.011687,6.878506,4.722428,11.600933,68.866699,98.000000,0.300000
1775015856450,1.501000,1,0.002793,0.008009,0.010802,6.878624,4.722766,11.601390,68.866699,98.000000,0.300000
1775015856492,1.543000,1,0.003352,0.007962,0.011314,6.878766,4.723105,11.601871,68.866699,100.000000,0.200000
1775015856535,1.586000,1,0.002980,0.008195,0.011175,6.878893,4.723452,11.602345,68.866699,100.000000,0.300000
1775015856577,1.628000,1,7.924344,0.012666,7.937010,7.216743,4.723992,11.940735,68.866699,100.000000,0.400000
1775015856620,1.671000,1,0.006286,0.012340,0.018625,7.217016,4.724528,11.941543,68.866699,100.000000,0.400000
1775015856663,1.714000,1,0.007171,0.011222,0.018393,7.217352,4.725054,11.942406,68.866699,100.000000,0.300000
1775015856710,1.761000,1,0.003073,0.008474,0.011547,7.217484,4.725419,11.942903,68.866699,98.000000,0.200000
1775015856753,1.804000,1,0.002840,0.008242,0.011082,7.217604,4.725768,11.943372,68.866699,98.000000,0.200000
1775015856796,1.847000,1,0.003446,0.008148,0.011594,7.217750,4.726113,11.943863,68.866699,98.000000,0.400000
1775015856838,1.889000,1,0.002887,0.008568,0.011455,7.217873,4.726475,11.944348,68.866699,98.000000,0.200000
1775015856880,1.931000,1,0.002607,0.008335,0.010942,7.217983,4.726830,11.944813,68.866699,98.000000,0.300000
1775015856923,1.974000,1,0.002980,0.008102,0.011083,7.218110,4.727173,11.945282,68.866699,98.000000,0.200000
1775015856965,2.016000,1,0.002654,0.008056,0.010710,7.218224,4.727520,11.945743,68.866699,98.000000,0.400000
1775015857008,2.059000,1,0.002701,0.007915,0.010616,7.218338,4.727855,11.946194,68.866699,98.000000,0.300000
1775015857051,2.102000,1,0.002840,0.007589,0.010429,7.218459,4.728177,11.946636,68.866699,98.000000,0.200000
1775015857093,2.144000,1,0.002980,0.008056,0.011036,7.218585,4.728518,11.947104,68.866699,97.000000,0.200000
1775015857135,2.186000,1,0.003352,0.006612,0.009964,7.218727,4.728798,11.947525,68.866699,97.000000,0.300000
1775015857178,2.229000,1,0.002793,0.008382,0.011175,7.218846,4.729155,11.948000,68.866699,97.000000,0.200000
1775015857220,2.271000,1,0.002701,0.007544,0.010244,7.218960,4.729474,11.948435,68.866699,97.000000,0.400000
1775015857263,2.314000,1,0.002887,0.008661,0.011548,7.219089,4.729860,11.948949,68.866699,97.000000,0.200000
1775015857307,2.358000,1,0.002934,0.007544,0.010477,7.219215,4.730185,11.949401,68.866699,100.000000,0.300000
1775015857350,2.401000,1,0.002840,0.006705,0.009545,7.219335,4.730469,11.949804,68.866699,100.000000,0.300000
1775015857393,2.444000,1,0.002980,0.007217,0.010198,7.219462,4.730775,11.950237,68.866699,100.000000,0.300000
1775015857435,2.486000,1,0.002514,0.012945,0.015459,7.219568,4.731323,11.950892,68.866699,100.000000,0.400000
1775015857477,2.528000,1,0.002234,0.007730,0.009964,7.219664,4.731654,11.951318,68.866699,98.000000,0.600000
1775015857520,2.571000,1,0.002980,0.006612,0.009592,7.219790,4.731935,11.951725,68.866699,98.000000,0.900000
1775015857563,2.614000,1,0.002747,0.008195,0.010942,7.219913,4.732300,11.952213,68.866699,98.000000,0.800000
1775015857607,2.658000,1,0.005355,0.010384,0.015738,7.220144,4.732749,11.952894,68.866699,98.000000,0.700000
