ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015884024,-0.112000,0,0.000278,0.000233,0.000511,30.069881,37.816330,67.886211,68.866699,0.000000,0.100000
1775015884066,-0.070000,0,0.000278,0.000278,0.000557,30.069893,37.816342,67.886235,68.866699,0.000000,0.100000
1775015884108,-0.028000,0,0.000698,0.000233,0.000931,30.069922,37.816352,67.886274,68.866699,0.000000,0.400000
1775015884150,0.014000,1,0.000278,0.000233,0.000511,30.069934,37.816362,67.886296,68.866699,0.000000,0.300000
1775015884192,0.056000,1,0.000698,0.000278,0.000977,30.069964,37.816374,67.886338,68.866699,0.000000,0.400000
1775015884236,0.100000,1,0.000278,0.000233,0.000511,30.069976,37.816384,67.886360,68.866699,0.000000,0.300000
1775015884278,0.142000,1,0.000278,0.000325,0.000604,30.069988,37.816397,67.886385,68.866699,0.000000,0.200000
1775015884320,0.184000,1,0.000278,0.011083,0.011361,30.069999,37.816864,67.886863,68.866699,0.000000,0.400000
1775015884362,0.226000,1,0.000278,0.000233,0.000511,30.070011,37.816873,67.886884,68.866699,0.000000,0.200000
1775015884404,0.268000,1,0.000651,7.687555,7.688207,30.070039,38.145087,68.215126,68.866699,0.000000,0.300000
1775015884447,0.311000,1,3.175344,27.811666,30.987010,30.211587,39.384855,69.596442,68.866699,0.000000,0.700000
1775015884492,0.356000,1,3.776932,28.129061,31.905993,30.419602,40.934067,71.353669,68.866699,0.000000,0.400000
1775015884547,0.411000,1,3.194948,11.112494,14.307442,30.561010,41.425903,71.986913,68.866699,0.000000,0.300000
1775015884591,0.455000,1,0.005588,0.023934,0.029522,30.561266,41.427003,71.988269,68.866699,0.000000,0.500000
1775015884637,0.501000,1,0.000325,0.000278,0.000604,30.561280,41.427014,71.988294,68.866699,0.000000,0.300000
1775015884679,0.543000,1,0.000278,0.000325,0.000604,30.561292,41.427028,71.988320,68.866699,55.000000,0.400000
1775015884721,0.585000,1,0.000278,0.000233,0.000511,30.561304,41.427038,71.988341,68.866699,55.000000,0.400000
1775015884763,0.627000,1,0.000278,0.000233,0.000511,30.561315,41.427048,71.988363,68.866699,55.000000,0.100000
1775015884805,0.669000,1,0.000651,0.000233,0.000884,30.561343,41.427057,71.988400,68.866699,55.000000,0.100000
1775015884847,0.711000,1,0.000792,0.003213,0.004004,30.561376,41.427193,71.988569,68.866699,55.000000,0.100000
1775015884891,0.755000,1,0.000837,0.005914,0.006751,30.561415,41.427465,71.988880,68.866699,40.000000,0.200000
1775015884936,0.800000,1,0.000837,0.003958,0.004795,30.561450,41.427632,71.989082,68.866699,40.000000,0.100000
1775015884978,0.842000,1,0.000278,0.000325,0.000604,30.561462,41.427646,71.989107,68.866699,40.000000,0.100000
1775015885020,0.884000,1,0.000278,0.000233,0.000511,30.561473,41.427655,71.989129,68.866699,40.000000,0.100000
1775015885062,0.926000,1,0.000278,0.000233,0.000511,30.561485,41.427665,71.989150,68.866699,40.000000,0.000000
1775015885104,0.968000,1,0.000651,0.000278,0.000930,30.561513,41.427677,71.989190,68.866699,0.000000,0.400000
1775015885146,1.010000,1,0.000278,0.000233,0.000511,30.561524,41.427687,71.989211,68.866699,0.000000,0.100000
1775015885188,1.052000,1,0.000278,0.000278,0.000557,30.561536,41.427699,71.989235,68.866699,0.000000,0.000000
