ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016742129,-0.146000,0,0.000278,0.000278,0.000557,69.907358,199.975954,269.883312,68.907715,0.000000,0.100000
1775016742172,-0.103000,0,0.000698,0.000233,0.000931,69.907387,199.975963,269.883351,68.907715,0.000000,0.000000
1775016742214,-0.061000,0,0.000233,0.000233,0.000465,69.907397,199.975973,269.883370,68.907715,0.000000,0.200000
1775016742256,-0.019000,0,0.000278,0.000325,0.000604,69.907409,199.975987,269.883396,68.907715,0.000000,0.200000
1775016742298,0.023000,1,0.000278,0.000233,0.000511,69.907421,199.975997,269.883417,68.907715,0.000000,0.200000
1775016742340,0.065000,1,0.000278,0.000233,0.000511,69.907432,199.976007,269.883439,68.907715,0.000000,0.100000
1775016742382,0.107000,1,0.000605,0.000233,0.000837,69.907458,199.976017,269.883475,68.907715,0.000000,0.100000
1775016742425,0.150000,1,0.000278,0.010570,0.010848,69.907470,199.976462,269.883932,68.907715,0.000000,0.100000
1775016742468,0.193000,1,0.000651,0.007683,0.008334,69.907498,199.976787,269.884284,68.907715,0.000000,0.100000
1775016742510,0.235000,1,0.001908,12.082280,12.084188,69.907581,200.503265,270.410846,68.907715,0.000000,0.400000
1775016742554,0.279000,1,3.124680,28.454744,31.579424,70.067423,201.958857,272.026279,68.907715,0.000000,0.700000
1775016742604,0.329000,1,3.189081,28.026243,31.215324,70.210733,203.218297,273.429031,68.907715,0.000000,0.600000
1775016742649,0.374000,1,3.170547,8.072936,11.243484,70.350740,203.574786,273.925526,68.907715,54.000000,0.600000
1775016742694,0.419000,1,0.009219,0.027334,0.036553,70.351132,203.575950,273.927082,68.907715,54.000000,0.400000
1775016742736,0.461000,1,0.009080,0.027008,0.036088,70.351518,203.577097,273.928615,68.907715,54.000000,0.400000
1775016742779,0.504000,1,0.009545,0.026030,0.035575,70.351924,203.578205,273.930129,68.907715,54.000000,0.400000
1775016742821,0.546000,1,0.009173,0.025890,0.035064,70.352313,203.579301,273.931614,68.907715,54.000000,0.200000
1775016742864,0.589000,1,0.010198,0.004517,0.014714,70.352773,203.579505,273.932277,68.907715,99.000000,0.300000
1775016742909,0.634000,1,0.000278,0.000233,0.000511,70.352784,203.579515,273.932299,68.907715,99.000000,0.000000
