ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016757080,-0.140000,0,0.000651,0.000233,0.000884,73.402844,230.335208,303.738052,68.907715,0.000000,0.000000
1775016757122,-0.098000,0,0.000278,0.000233,0.000511,73.402856,230.335217,303.738073,68.907715,0.000000,0.000000
1775016757164,-0.056000,0,0.002002,0.008941,0.010942,73.402947,230.335624,303.738571,68.907715,0.000000,0.300000
1775016757210,-0.010000,0,0.001396,0.007683,0.009079,73.403006,230.335948,303.738953,68.907715,0.000000,0.400000
1775016757252,0.032000,1,0.000278,0.000325,0.000604,73.403018,230.335961,303.738979,68.907715,0.000000,0.400000
1775016757294,0.074000,1,0.000278,0.000233,0.000511,73.403029,230.335971,303.739000,68.907715,0.000000,0.000000
1775016757336,0.116000,1,0.000278,0.000233,0.000511,73.403041,230.335981,303.739022,68.907715,0.000000,0.100000
1775016757378,0.158000,1,0.000651,0.010570,0.011221,73.403068,230.336426,303.739495,68.907715,0.000000,0.100000
1775016757420,0.200000,1,0.000278,0.000233,0.000511,73.403080,230.336436,303.739516,68.907715,0.000000,0.100000
1775016757462,0.242000,1,0.000233,3.421539,3.421772,73.403090,230.484824,303.887914,68.907715,0.000000,0.100000
1775016757506,0.286000,1,3.151362,28.112531,31.263893,73.544422,231.745611,305.290033,68.907715,0.000000,0.500000
1775016757551,0.331000,1,3.189593,30.386168,33.575761,73.692870,233.159824,306.852694,68.907715,0.000000,0.600000
1775016757597,0.377000,1,3.204913,18.985383,22.190296,73.843435,234.051745,307.895180,68.907715,0.000000,1.100000
1775016757644,0.424000,1,0.009173,0.029802,0.038976,73.843847,234.053082,307.896929,68.907715,0.000000,0.700000
1775016757689,0.469000,1,0.009266,0.027101,0.036366,73.844253,234.054272,307.898526,68.907715,21.000000,0.400000
1775016757733,0.513000,1,0.008941,0.027055,0.035995,73.844633,234.055422,307.900055,68.907715,21.000000,0.400000
1775016757775,0.555000,1,0.009499,0.027055,0.036553,73.845039,234.056578,307.901617,68.907715,21.000000,0.200000
1775016757818,0.598000,1,0.009080,0.012852,0.021932,73.845424,234.057122,307.902546,68.907715,21.000000,0.400000
1775016757860,0.640000,1,0.000325,0.000325,0.000650,73.845437,234.057136,307.902573,68.907715,99.000000,0.000000
