ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016719559,-0.125000,0,0.000745,0.000233,0.000978,51.745761,54.491890,106.237652,68.907715,0.000000,0.100000
1775016719601,-0.083000,0,0.000278,0.000278,0.000557,51.745773,54.491902,106.237675,68.907715,0.000000,0.400000
1775016719643,-0.041000,0,0.000278,0.000278,0.000557,51.745785,54.491914,106.237699,68.907715,0.000000,0.700000
1775016719685,0.001000,1,0.000278,0.000233,0.000511,51.745797,54.491924,106.237720,68.907715,0.000000,0.900000
1775016719728,0.044000,1,0.000278,0.000233,0.000511,51.745808,54.491934,106.237742,68.907715,0.000000,0.700000
1775016719770,0.086000,1,0.000651,0.000233,0.000884,51.745836,54.491943,106.237779,68.907715,0.000000,0.900000
1775016719812,0.128000,1,0.000278,0.000278,0.000557,51.745848,54.491955,106.237803,68.907715,0.000000,0.600000
1775016719854,0.170000,1,0.001257,0.011175,0.012432,51.745905,54.492466,106.238371,68.907715,0.000000,0.400000
1775016719900,0.216000,1,0.000278,0.002561,0.002839,51.745919,54.492591,106.238510,68.907715,0.000000,0.500000
1775016719949,0.265000,1,0.000278,0.931787,0.932066,51.745931,54.532579,106.278510,68.907715,0.000000,0.900000
1775016719992,0.308000,1,3.159139,27.938466,31.097605,51.885639,55.768117,107.653756,68.907715,0.000000,1.700000
1775016720036,0.352000,1,3.195740,35.860621,39.056361,52.048333,57.593769,109.642102,68.907715,0.000000,1.800000
1775016720087,0.403000,1,3.179255,21.441933,24.621188,52.195048,58.583265,110.778313,68.907715,0.000000,1.800000
1775016720133,0.449000,1,0.004470,0.002840,0.007310,52.195241,58.583387,110.778628,68.907715,0.000000,1.200000
1775016720176,0.492000,1,0.000605,0.005261,0.005866,52.195266,58.583610,110.778877,68.907715,0.000000,0.300000
1775016720219,0.535000,1,1.936172,0.000278,1.936451,52.277154,58.583622,110.860776,68.907715,0.000000,0.200000
1775016720261,0.577000,1,0.000651,0.000233,0.000884,52.277181,58.583632,110.860813,68.907715,50.000000,0.100000
1775016720303,0.619000,1,0.000278,0.000278,0.000557,52.277193,58.583644,110.860837,68.907715,50.000000,0.100000
1775016720345,0.661000,1,0.000325,0.000278,0.000604,52.277207,58.583655,110.860862,68.907715,50.000000,0.100000
1775016720387,0.703000,1,0.000278,0.000233,0.000511,52.277219,58.583665,110.860884,68.907715,50.000000,0.100000
1775016720429,0.745000,1,0.000278,0.005215,0.005493,52.277230,58.583885,110.861115,68.907715,50.000000,0.100000
1775016720471,0.787000,1,0.005215,0.007776,0.012991,52.277451,58.584214,110.861665,68.907715,45.000000,0.200000
1775016720514,0.830000,1,0.004517,0.000233,0.004749,52.277641,58.584224,110.861865,68.907715,45.000000,0.100000
1775016720556,0.872000,1,0.000419,0.000278,0.000697,52.277659,58.584236,110.861895,68.907715,45.000000,0.100000
1775016720599,0.915000,1,0.000278,0.000233,0.000511,52.277671,58.584246,110.861917,68.907715,45.000000,0.100000
1775016720641,0.957000,1,0.000278,0.000278,0.000557,52.277683,58.584257,110.861940,68.907715,0.000000,0.000000
1775016720683,0.999000,1,0.000325,0.000233,0.000558,52.277696,58.584267,110.861964,68.907715,0.000000,0.100000
1775016720725,1.041000,1,0.002701,0.000278,0.002979,52.277828,58.584281,110.862109,68.907715,0.000000,0.100000
1775016720774,1.090000,1,0.000651,0.000233,0.000884,52.277856,58.584291,110.862147,68.907715,0.000000,0.100000
1775016720817,1.133000,1,0.000233,0.000278,0.000511,52.277866,58.584302,110.862168,68.907715,0.000000,0.100000
1775016720859,1.175000,1,0.000698,0.000233,0.000931,52.277895,58.584312,110.862207,68.907715,0.000000,0.100000
1775016720901,1.217000,1,0.000278,0.000278,0.000557,52.277907,58.584324,110.862231,68.907715,0.000000,0.100000
1775016720943,1.259000,1,0.000278,0.000278,0.000557,52.277918,58.584336,110.862254,68.907715,0.000000,0.100000
1775016720985,1.301000,1,0.000278,0.000233,0.000511,52.277930,58.584345,110.862276,68.907715,0.000000,0.100000
1775016721027,1.343000,1,0.000278,0.000233,0.000511,52.277942,58.584355,110.862297,68.907715,0.000000,0.000000
1775016721069,1.385000,1,0.000651,0.000278,0.000930,52.277969,58.584367,110.862336,68.907715,0.000000,0.300000
1775016721111,1.427000,1,0.001583,0.000233,0.001816,52.278036,58.584377,110.862413,68.907715,0.000000,0.100000
1775016721153,1.469000,1,0.000651,0.000278,0.000930,52.278065,58.584389,110.862454,68.907715,0.000000,0.000000
