ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015658094,-0.122000,0,0.000278,0.000233,0.000511,3.653198,0.058000,3.711199,68.849121,0.000000,0.000000
1775015658136,-0.080000,0,0.000278,0.000278,0.000557,3.653210,0.058012,3.711222,68.849121,0.000000,0.000000
1775015658178,-0.038000,0,0.000278,0.000278,0.000557,3.653222,0.058024,3.711245,68.849121,0.000000,0.200000
1775015658220,0.004000,1,0.000278,0.000233,0.000511,3.653234,0.058033,3.711267,68.849121,0.000000,0.200000
1775015658262,0.046000,1,0.000651,0.000233,0.000884,3.653261,0.058043,3.711304,68.849121,0.000000,0.400000
1775015658305,0.089000,1,0.000278,0.000233,0.000511,3.653273,0.058053,3.711326,68.849121,0.000000,0.400000
1775015658347,0.131000,1,0.000698,0.000233,0.000931,3.653302,0.058063,3.711365,68.849121,0.000000,0.400000
1775015658389,0.173000,1,0.000233,0.000233,0.000465,3.653312,0.058073,3.711385,68.849121,0.000000,0.100000
1775015658431,0.215000,1,0.000278,0.000325,0.000604,3.653324,0.058086,3.711410,68.849121,0.000000,0.100000
1775015658473,0.257000,1,0.001490,0.000233,0.001722,3.653387,0.058096,3.711483,68.849121,0.000000,0.100000
1775015658515,0.299000,1,0.000278,0.000278,0.000557,3.653398,0.058108,3.711506,68.849121,0.000000,0.100000
1775015658558,0.342000,1,0.000651,19.878894,19.879545,3.653426,0.907147,4.560573,68.849121,0.000000,0.100000
1775015658600,0.384000,1,3.189826,27.998769,31.188595,3.796400,2.162106,5.958507,68.849121,0.000000,0.300000
1775015658645,0.429000,1,3.311177,28.295396,31.606573,3.975306,3.690926,7.666231,68.849121,6.000000,0.400000
1775015658699,0.483000,1,2.913503,0.017089,2.930592,4.100464,3.691660,7.792125,68.849121,6.000000,0.200000
1775015658742,0.526000,1,0.005308,0.015832,0.021140,4.100704,3.692374,7.793077,68.849121,6.000000,0.400000
1775015658787,0.571000,1,0.000884,24.409312,24.410196,4.100741,4.722215,8.822956,68.849121,6.000000,0.200000
1775015658829,0.613000,1,0.002980,0.008707,0.011687,4.100867,4.722583,8.823451,68.849121,88.000000,0.200000
1775015658872,0.656000,1,0.006053,0.011687,0.017740,4.101126,4.723082,8.824208,68.849121,88.000000,0.400000
1775015658915,0.699000,1,0.007497,0.011967,0.019464,4.101452,4.723603,8.825054,68.849121,88.000000,0.400000
1775015658958,0.742000,1,0.003213,0.008335,0.011548,4.101588,4.723957,8.825545,68.849121,88.000000,0.300000
1775015659000,0.784000,1,2.887425,0.008941,2.896366,4.224073,4.724336,8.948409,68.849121,88.000000,0.400000
1775015659043,0.827000,1,0.004004,0.007403,0.011408,4.224256,4.724675,8.948931,68.849121,94.000000,0.300000
1775015659089,0.873000,1,0.002654,0.008009,0.010663,4.224369,4.725015,8.949384,68.849121,94.000000,0.300000
1775015659131,0.915000,1,0.002561,0.008056,0.010616,4.224477,4.725356,8.949834,68.849121,94.000000,0.300000
1775015659173,0.957000,1,0.002701,0.007497,0.010198,4.224592,4.725673,8.950265,68.849121,94.000000,0.300000
1775015659216,1.000000,1,0.002701,0.005215,0.007915,4.224706,4.725894,8.950600,68.849121,94.000000,0.200000
1775015659258,1.042000,1,0.003399,0.009406,0.012805,4.224876,4.726365,8.951241,68.849121,98.000000,0.400000
1775015659308,1.092000,1,0.003213,0.008661,0.011874,4.225012,4.726732,8.951744,68.849121,98.000000,0.400000
1775015659350,1.134000,1,0.003772,0.008894,0.012666,4.225174,4.727113,8.952287,68.849121,98.000000,0.300000
1775015659393,1.177000,1,0.002887,0.008242,0.011128,4.225296,4.727461,8.952757,68.849121,98.000000,0.300000
1775015659436,1.220000,1,0.002980,0.008428,0.011408,4.225424,4.727822,8.953246,68.849121,98.000000,0.200000
1775015659478,1.262000,1,15.451293,0.009127,15.460420,4.880415,4.728209,9.608624,68.849121,98.000000,0.300000
1775015659521,1.305000,1,0.002887,0.008474,0.011361,4.880538,4.728568,9.609106,68.849121,98.000000,0.300000
1775015659563,1.347000,1,0.003305,0.008521,0.011827,4.880678,4.728930,9.609607,68.849121,98.000000,0.300000
1775015659606,1.390000,1,0.003073,0.007962,0.011035,4.880808,4.729267,9.610075,68.849121,98.000000,0.600000
1775015659648,1.432000,1,0.004237,0.008148,0.012385,4.881001,4.729639,9.610641,68.849121,98.000000,0.600000
1775015659694,1.478000,1,0.003026,0.010244,0.013270,4.881130,4.730074,9.611203,68.849121,98.000000,0.600000
1775015659736,1.520000,1,8.511683,0.008335,8.520018,5.242406,4.730427,9.972834,68.849121,98.000000,0.600000
1775015659778,1.562000,1,0.002980,0.008009,0.010989,5.242533,4.730767,9.973300,68.849121,98.000000,0.300000
1775015659821,1.605000,1,0.002887,0.008382,0.011269,5.242655,4.731121,9.973776,68.849121,98.000000,0.200000
1775015659863,1.647000,1,0.003166,0.008335,0.011501,5.242789,4.731475,9.974264,68.849121,98.000000,0.400000
1775015659906,1.690000,1,0.008661,0.011642,0.020303,5.243155,4.731967,9.975123,68.849121,98.000000,0.600000
1775015659948,1.732000,1,0.014249,0.010942,0.025191,5.243804,4.732465,9.976269,68.849121,98.000000,0.600000
