ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015669650,-0.141000,0,0.000605,0.000233,0.000837,14.445488,4.807972,19.253460,68.849121,0.000000,0.200000
1775015669694,-0.097000,0,0.000278,0.000233,0.000511,14.445500,4.807982,19.253482,68.849121,0.000000,0.300000
1775015669736,-0.055000,0,0.000278,0.000278,0.000557,14.445512,4.807993,19.253505,68.849121,0.000000,0.400000
1775015669778,-0.013000,0,0.000278,0.000278,0.000557,14.445524,4.808005,19.253529,68.849121,0.000000,0.400000
1775015669820,0.029000,1,0.000278,0.000233,0.000511,14.445535,4.808015,19.253550,68.849121,0.000000,0.300000
1775015669862,0.071000,1,0.000651,0.000233,0.000884,14.445563,4.808025,19.253587,68.849121,0.000000,0.700000
1775015669904,0.113000,1,0.000278,0.000233,0.000511,14.445575,4.808034,19.253609,68.849121,0.000000,1.000000
1775015669947,0.156000,1,0.000278,0.000325,0.000604,14.445586,4.808048,19.253634,68.849121,0.000000,0.700000
1775015669989,0.198000,1,0.000278,0.010989,0.011268,14.445598,4.808511,19.254109,68.849121,0.000000,0.300000
1775015670031,0.240000,1,0.000278,0.000465,0.000744,14.445610,4.808531,19.254140,68.849121,0.000000,0.100000
1775015670074,0.283000,1,0.000278,0.000278,0.000557,14.445622,4.808542,19.254164,68.849121,0.000000,0.100000
1775015670116,0.325000,1,2.089329,27.916906,30.006235,14.536707,6.025593,20.562300,68.849121,0.000000,0.400000
1775015670159,0.368000,1,3.547128,27.811108,31.358235,14.720861,7.469446,22.190307,68.849121,0.000000,0.300000
1775015670211,0.420000,1,3.199652,27.780979,30.980631,14.863610,8.708862,23.572472,68.849121,0.000000,0.600000
1775015670256,0.465000,1,0.414065,0.016484,0.430550,14.881348,8.709568,23.590916,68.849121,0.000000,0.500000
1775015670299,0.508000,1,1.935893,0.000278,1.936172,14.963945,8.709580,23.673525,68.849121,0.000000,0.500000
1775015670341,0.550000,1,0.000278,0.005261,0.005540,14.963957,8.709802,23.673758,68.849121,0.000000,0.100000
1775015670384,0.593000,1,0.001350,0.010244,0.011595,14.964013,8.710234,23.674247,68.849121,0.000000,0.100000
1775015670426,0.635000,1,0.000837,0.003958,0.004795,14.964049,8.710401,23.674450,68.849121,0.000000,0.100000
1775015670468,0.677000,1,0.000651,0.000278,0.000930,14.964076,8.710413,23.674489,68.849121,90.000000,0.100000
1775015670510,0.719000,1,0.000278,0.000233,0.000511,14.964088,8.710422,23.674510,68.849121,90.000000,0.000000
1775015670552,0.761000,1,0.000698,0.000278,0.000977,14.964118,8.710434,23.674552,68.849121,90.000000,0.100000
1775015670595,0.804000,1,0.000278,0.000233,0.000511,14.964129,8.710444,23.674573,68.849121,90.000000,0.000000
1775015670637,0.846000,1,0.000278,0.012852,0.013130,14.964141,8.710986,23.675127,68.849121,4.000000,0.100000
1775015670679,0.888000,1,0.000278,0.000233,0.000511,14.964153,8.710996,23.675149,68.849121,4.000000,0.200000
1775015670721,0.930000,1,0.000278,0.000278,0.000557,14.964165,8.711008,23.675172,68.849121,4.000000,0.100000
1775015670763,0.972000,1,2.765748,27.667730,30.433478,15.088471,9.954536,25.043007,68.849121,4.000000,0.400000
1775015670808,1.017000,1,3.221910,27.650920,30.872829,15.233752,11.201357,26.435109,68.849121,4.000000,0.300000
1775015670853,1.062000,1,3.816652,28.178421,31.995073,15.431162,12.658836,28.089998,68.849121,0.000000,0.400000
1775015670905,1.114000,1,0.000278,0.000233,0.000511,15.431173,12.658846,28.090020,68.849121,0.000000,0.100000
1775015670947,1.156000,1,0.000278,0.000278,0.000557,15.431185,12.658858,28.090043,68.849121,0.000000,0.000000
1775015670989,1.198000,1,2.238200,27.743540,29.981740,15.529300,13.875033,29.404332,68.849121,0.000000,0.200000
1775015671033,1.242000,1,3.175949,33.726216,36.902165,15.684353,15.521581,31.205934,68.849121,0.000000,0.300000
1775015671082,1.291000,1,3.195042,27.771667,30.966708,15.834227,16.824306,32.658533,68.849121,68.000000,0.300000
1775015671129,1.338000,1,0.329268,0.000745,0.330013,15.848898,16.824339,32.673238,68.849121,68.000000,0.100000
1775015671173,1.382000,1,0.000278,0.000233,0.000511,15.848910,16.824349,32.673259,68.849121,68.000000,0.100000
1775015671216,1.425000,1,2.026836,27.666846,29.693683,15.937715,18.036559,33.974274,68.849121,68.000000,0.200000
