ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015901263,-0.137000,0,0.000278,0.000233,0.000511,42.647834,136.330335,178.978169,68.866699,0.000000,0.300000
1775015901305,-0.095000,0,0.000651,0.000278,0.000930,42.647862,136.330347,178.978209,68.866699,0.000000,0.100000
1775015901347,-0.053000,0,0.000278,0.000233,0.000511,42.647874,136.330357,178.978230,68.866699,0.000000,0.300000
1775015901389,-0.011000,0,0.000278,0.000278,0.000557,42.647885,136.330368,178.978253,68.866699,0.000000,0.200000
1775015901431,0.031000,1,0.000278,0.000233,0.000511,42.647897,136.330378,178.978275,68.866699,0.000000,0.300000
1775015901473,0.073000,1,0.000278,0.000278,0.000557,42.647909,136.330390,178.978298,68.866699,0.000000,0.100000
1775015901515,0.115000,1,0.000698,0.000233,0.000931,42.647939,136.330400,178.978338,68.866699,0.000000,0.100000
1775015901558,0.158000,1,0.001443,0.000233,0.001676,42.647999,136.330410,178.978409,68.866699,0.000000,0.100000
1775015901600,0.200000,1,0.000651,0.000233,0.000884,42.648027,136.330419,178.978446,68.866699,0.000000,0.100000
1775015901642,0.242000,1,0.003073,18.701097,18.704169,42.648158,137.129050,179.777208,68.866699,0.000000,0.200000
1775015901685,0.285000,1,3.170082,36.641397,39.811479,42.810804,139.008991,181.819795,68.866699,0.000000,0.500000
1775015901741,0.341000,1,3.202632,27.757277,30.959909,42.993110,140.589040,183.582150,68.866699,0.000000,0.400000
1775015901793,0.393000,1,1.653516,0.027659,1.681175,43.064085,140.590227,183.654312,68.866699,0.000000,0.400000
1775015901836,0.436000,1,0.009080,0.027473,0.036553,43.064470,140.591394,183.655865,68.866699,0.000000,0.300000
1775015901879,0.479000,1,0.009219,0.027101,0.036320,43.064866,140.592557,183.657423,68.866699,0.000000,0.400000
1775015901922,0.522000,1,0.009499,0.026356,0.035854,43.065280,140.593706,183.658986,68.866699,95.000000,0.300000
1775015901965,0.565000,1,0.009127,0.027008,0.036135,43.065667,140.594851,183.660518,68.866699,95.000000,0.300000
1775015902008,0.608000,1,0.004889,0.000278,0.005167,43.065874,140.594863,183.660736,68.866699,95.000000,0.200000
1775015902050,0.650000,1,0.000278,0.000278,0.000557,43.065885,140.594874,183.660760,68.866699,95.000000,0.000000
1775015902092,0.692000,1,0.000278,0.000278,0.000557,43.065897,140.594886,183.660783,68.866699,78.000000,0.000000
1775015902134,0.734000,1,0.000278,0.000233,0.000511,43.065909,140.594896,183.660805,68.866699,78.000000,0.100000
1775015902177,0.777000,1,0.000278,0.000651,0.000930,43.065921,140.594924,183.660845,68.866699,78.000000,0.000000
1775015902220,0.820000,1,0.000278,0.000233,0.000511,43.065933,140.594934,183.660867,68.866699,78.000000,0.000000
1775015902262,0.862000,1,0.000278,0.000233,0.000511,43.065945,140.594944,183.660888,68.866699,78.000000,0.100000
1775015902304,0.904000,1,0.000651,0.000278,0.000930,43.065972,140.594956,183.660928,68.866699,0.000000,0.000000
1775015902346,0.946000,1,0.000278,0.000233,0.000511,43.065984,140.594965,183.660949,68.866699,0.000000,0.000000
1775015902389,0.989000,1,0.000278,0.000278,0.000557,43.065996,140.594977,183.660973,68.866699,0.000000,0.100000
1775015902431,1.031000,1,0.000278,0.000233,0.000511,43.066007,140.594987,183.660994,68.866699,0.000000,0.000000
1775015902473,1.073000,1,0.000278,0.000278,0.000557,43.066019,140.594999,183.661018,68.866699,0.000000,0.000000
1775015902515,1.115000,1,0.000651,0.000233,0.000884,43.066046,140.595009,183.661055,68.866699,0.000000,0.400000
1775015902557,1.157000,1,0.000278,0.000278,0.000557,43.066058,140.595020,183.661079,68.866699,0.000000,0.200000
1775015902599,1.199000,1,0.000792,0.000233,0.001024,43.066092,140.595030,183.661122,68.866699,0.000000,0.300000
1775015902642,1.242000,1,0.000278,0.000278,0.000557,43.066104,140.595042,183.661145,68.866699,0.000000,0.300000
1775015902684,1.284000,1,0.003073,0.000792,0.003864,43.066233,140.595075,183.661308,68.866699,0.000000,0.000000
1775015902726,1.326000,1,0.004609,0.002701,0.007310,43.066427,140.595189,183.661616,68.866699,0.000000,0.100000
1775015902768,1.368000,1,0.003632,0.004517,0.008148,43.066580,140.595379,183.661959,68.866699,0.000000,0.100000
1775015902810,1.410000,1,0.004982,0.000278,0.005260,43.066790,140.595391,183.662180,68.866699,0.000000,0.000000
1775015902852,1.452000,1,0.000278,0.000278,0.000557,43.066801,140.595402,183.662204,68.866699,0.000000,0.100000
1775015902894,1.494000,1,0.000278,0.000278,0.000557,43.066813,140.595414,183.662227,68.866699,0.000000,0.000000
1775015902937,1.537000,1,0.000278,0.000278,0.000557,43.066825,140.595426,183.662251,68.866699,0.000000,0.000000
1775015902979,1.579000,1,0.000278,0.000465,0.000744,43.066837,140.595446,183.662283,68.866699,0.000000,0.100000
1775015903021,1.621000,1,0.000278,0.000233,0.000511,43.066848,140.595456,183.662304,68.866699,0.000000,0.000000
1775015903064,1.664000,1,0.000278,0.000278,0.000557,43.066860,140.595467,183.662328,68.866699,0.000000,0.000000
1775015903106,1.706000,1,0.000558,0.000233,0.000791,43.066885,140.595478,183.662362,68.866699,0.000000,0.100000
1775015903149,1.749000,1,0.000278,0.000278,0.000557,43.066896,140.595489,183.662385,68.866699,0.000000,0.000000
1775015903191,1.791000,1,0.000278,0.000278,0.000557,43.066908,140.595501,183.662409,68.866699,0.000000,0.100000
1775015903234,1.834000,1,0.000278,0.000233,0.000511,43.066920,140.595511,183.662431,68.866699,0.000000,0.400000
1775015903276,1.876000,0,0.000278,0.001163,0.001442,43.066932,140.595563,183.662495,68.866699,0.000000,0.200000
1775015903321,1.921000,0,0.000651,0.000233,0.000884,43.066960,140.595573,183.662533,68.866699,0.000000,0.100000
1775015903363,1.963000,0,0.000233,0.000233,0.000465,43.066970,140.595583,183.662552,68.866699,0.000000,0.100000
1775015903405,2.005000,0,0.000651,0.000278,0.000930,43.066997,140.595594,183.662591,68.866699,0.000000,0.100000
1775015903447,2.047000,0,0.000278,0.000233,0.000511,43.067009,140.595604,183.662613,68.866699,0.000000,0.000000
1775015903489,2.089000,0,0.000278,0.000325,0.000604,43.067020,140.595618,183.662638,68.866699,0.000000,0.000000
1775015903531,2.131000,0,2.025207,27.714064,29.739270,43.156182,141.815761,184.971943,68.866699,0.000000,0.400000
1775015903576,2.176000,0,3.202771,27.942331,31.145103,43.300221,143.072415,186.372636,68.866699,0.000000,0.200000
1775015903620,2.220000,0,3.277277,27.691293,30.968570,43.448732,144.327251,187.775983,68.866699,0.000000,0.300000
1775015903666,2.266000,0,1.151021,0.027800,1.178821,43.498029,144.328442,187.826471,68.866699,0.000000,0.500000
1775015903709,2.309000,0,0.009499,0.029289,0.038788,43.498445,144.329726,187.828172,68.866699,67.000000,0.300000
1775015903752,2.352000,0,0.009918,0.030640,0.040558,43.498867,144.331029,187.829896,68.866699,67.000000,0.400000
1775015903795,2.395000,0,0.012154,0.032037,0.044190,43.499383,144.332390,187.831773,68.866699,67.000000,0.400000
1775015903837,2.437000,0,0.014296,0.031245,0.045541,43.499991,144.333719,187.833710,68.866699,67.000000,0.400000
1775015903880,2.480000,0,0.003213,0.000233,0.003446,43.500127,144.333728,187.833855,68.866699,67.000000,0.100000
1775015903922,2.522000,0,0.000651,0.000233,0.000884,43.500157,144.333739,187.833896,68.866699,100.000000,0.100000
1775015903968,2.568000,0,0.000278,0.000278,0.000557,43.500169,144.333751,187.833920,68.866699,100.000000,0.000000
1775015904011,2.611000,0,0.000651,0.000278,0.000930,43.500196,144.333763,187.833959,68.866699,100.000000,0.000000
1775015904053,2.653000,0,0.000278,0.000233,0.000511,43.500208,144.333773,187.833981,68.866699,100.000000,0.100000
1775015904095,2.695000,0,0.000278,0.000278,0.000557,43.500220,144.333784,187.834004,68.866699,5.000000,0.000000
1775015904137,2.737000,0,0.000278,0.000233,0.000511,43.500231,144.333794,187.834026,68.866699,5.000000,0.000000
1775015904179,2.779000,0,0.000278,0.000233,0.000511,43.500243,144.333804,187.834047,68.866699,5.000000,0.000000
1775015904221,2.821000,0,0.000651,0.000233,0.000884,43.500271,144.333814,187.834084,68.866699,5.000000,0.000000
1775015904264,2.864000,0,0.000278,0.000278,0.000557,43.500282,144.333825,187.834108,68.866699,5.000000,0.100000
1775015904306,2.906000,0,0.000512,0.000278,0.000791,43.500305,144.333837,187.834142,68.866699,0.000000,0.100000
1775015904349,2.949000,0,0.000278,0.000233,0.000511,43.500316,144.333847,187.834164,68.866699,0.000000,0.000000
1775015904391,2.991000,0,0.000278,0.000325,0.000604,43.500328,144.333861,187.834189,68.866699,0.000000,0.100000
1775015904433,3.033000,0,0.000278,0.000233,0.000511,43.500340,144.333871,187.834211,68.866699,0.000000,0.000000
1775015904475,3.075000,0,0.000278,0.000233,0.000511,43.500351,144.333881,187.834232,68.866699,0.000000,0.000000
1775015904517,3.117000,0,0.000698,0.000233,0.000931,43.500381,144.333890,187.834271,68.866699,0.000000,0.000000
1775015904560,3.160000,0,0.000278,0.000233,0.000511,43.500393,144.333900,187.834293,68.866699,0.000000,0.100000
