ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775015884024,-0.116000,0,0.000278,0.000233,0.000511,30.069881,37.816330,67.886211,68.866699,0.000000,0.100000
1775015884066,-0.074000,0,0.000278,0.000278,0.000557,30.069893,37.816342,67.886235,68.866699,0.000000,0.100000
1775015884108,-0.032000,0,0.000698,0.000233,0.000931,30.069922,37.816352,67.886274,68.866699,0.000000,0.400000
1775015884150,0.010000,1,0.000278,0.000233,0.000511,30.069934,37.816362,67.886296,68.866699,0.000000,0.300000
1775015884192,0.052000,1,0.000698,0.000278,0.000977,30.069964,37.816374,67.886338,68.866699,0.000000,0.400000
1775015884236,0.096000,1,0.000278,0.000233,0.000511,30.069976,37.816384,67.886360,68.866699,0.000000,0.300000
1775015884278,0.138000,1,0.000278,0.000325,0.000604,30.069988,37.816397,67.886385,68.866699,0.000000,0.200000
1775015884320,0.180000,1,0.000278,0.011083,0.011361,30.069999,37.816864,67.886863,68.866699,0.000000,0.400000
1775015884362,0.222000,1,0.000278,0.000233,0.000511,30.070011,37.816873,67.886884,68.866699,0.000000,0.200000
1775015884404,0.264000,1,0.000651,7.687555,7.688207,30.070039,38.145087,68.215126,68.866699,0.000000,0.300000
1775015884447,0.307000,1,3.175344,27.811666,30.987010,30.211587,39.384855,69.596442,68.866699,0.000000,0.700000
1775015884492,0.352000,1,3.776932,28.129061,31.905993,30.419602,40.934067,71.353669,68.866699,0.000000,0.400000
1775015884547,0.407000,1,3.194948,11.112494,14.307442,30.561010,41.425903,71.986913,68.866699,0.000000,0.300000
1775015884591,0.451000,1,0.005588,0.023934,0.029522,30.561266,41.427003,71.988269,68.866699,0.000000,0.500000
1775015884637,0.497000,1,0.000325,0.000278,0.000604,30.561280,41.427014,71.988294,68.866699,0.000000,0.300000
1775015884679,0.539000,1,0.000278,0.000325,0.000604,30.561292,41.427028,71.988320,68.866699,55.000000,0.400000
1775015884721,0.581000,1,0.000278,0.000233,0.000511,30.561304,41.427038,71.988341,68.866699,55.000000,0.400000
1775015884763,0.623000,1,0.000278,0.000233,0.000511,30.561315,41.427048,71.988363,68.866699,55.000000,0.100000
1775015884805,0.665000,1,0.000651,0.000233,0.000884,30.561343,41.427057,71.988400,68.866699,55.000000,0.100000
1775015884847,0.707000,1,0.000792,0.003213,0.004004,30.561376,41.427193,71.988569,68.866699,55.000000,0.100000
1775015884891,0.751000,1,0.000837,0.005914,0.006751,30.561415,41.427465,71.988880,68.866699,40.000000,0.200000
