ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016757080,-0.140000,0,0.000651,0.000233,0.000884,73.402844,230.335208,303.738052,68.907715,0.000000,0.000000
1775016757122,-0.098000,0,0.000278,0.000233,0.000511,73.402856,230.335217,303.738073,68.907715,0.000000,0.000000
1775016757164,-0.056000,0,0.002002,0.008941,0.010942,73.402947,230.335624,303.738571,68.907715,0.000000,0.300000
1775016757210,-0.010000,0,0.001396,0.007683,0.009079,73.403006,230.335948,303.738953,68.907715,0.000000,0.400000
1775016757252,0.032000,1,0.000278,0.000325,0.000604,73.403018,230.335961,303.738979,68.907715,0.000000,0.400000
1775016757294,0.074000,1,0.000278,0.000233,0.000511,73.403029,230.335971,303.739000,68.907715,0.000000,0.000000
1775016757336,0.116000,1,0.000278,0.000233,0.000511,73.403041,230.335981,303.739022,68.907715,0.000000,0.100000
1775016757378,0.158000,1,0.000651,0.010570,0.011221,73.403068,230.336426,303.739495,68.907715,0.000000,0.100000
1775016757420,0.200000,1,0.000278,0.000233,0.000511,73.403080,230.336436,303.739516,68.907715,0.000000,0.100000
1775016757462,0.242000,1,0.000233,3.421539,3.421772,73.403090,230.484824,303.887914,68.907715,0.000000,0.100000
1775016757506,0.286000,1,3.151362,28.112531,31.263893,73.544422,231.745611,305.290033,68.907715,0.000000,0.500000
1775016757551,0.331000,1,3.189593,30.386168,33.575761,73.692870,233.159824,306.852694,68.907715,0.000000,0.600000
1775016757597,0.377000,1,3.204913,18.985383,22.190296,73.843435,234.051745,307.895180,68.907715,0.000000,1.100000
1775016757644,0.424000,1,0.009173,0.029802,0.038976,73.843847,234.053082,307.896929,68.907715,0.000000,0.700000
1775016757689,0.469000,1,0.009266,0.027101,0.036366,73.844253,234.054272,307.898526,68.907715,21.000000,0.400000
1775016757733,0.513000,1,0.008941,0.027055,0.035995,73.844633,234.055422,307.900055,68.907715,21.000000,0.400000
1775016757775,0.555000,1,0.009499,0.027055,0.036553,73.845039,234.056578,307.901617,68.907715,21.000000,0.200000
1775016757818,0.598000,1,0.009080,0.012852,0.021932,73.845424,234.057122,307.902546,68.907715,21.000000,0.400000
1775016757860,0.640000,1,0.000325,0.000325,0.000650,73.845437,234.057136,307.902573,68.907715,99.000000,0.000000
1775016757903,0.683000,1,0.000278,0.000233,0.000511,73.845449,234.057146,307.902595,68.907715,99.000000,0.000000
1775016757945,0.725000,1,0.000278,0.000419,0.000697,73.845461,234.057164,307.902624,68.907715,99.000000,0.200000
1775016757987,0.767000,1,0.000278,0.000278,0.000557,73.845473,234.057175,307.902648,68.907715,99.000000,0.100000
1775016758029,0.809000,1,0.000278,0.000233,0.000511,73.845484,234.057185,307.902669,68.907715,99.000000,0.000000
1775016758072,0.852000,1,0.000651,0.000278,0.000930,73.845512,234.057197,307.902709,68.907715,52.000000,0.000000
1775016758114,0.894000,1,0.000278,0.000233,0.000511,73.845524,234.057207,307.902730,68.907715,52.000000,0.400000
1775016758156,0.936000,1,0.000278,0.000278,0.000557,73.845535,234.057218,307.902754,68.907715,52.000000,0.000000
1775016758198,0.978000,1,0.003119,0.002980,0.006100,73.845667,234.057344,307.903011,68.907715,52.000000,0.000000
1775016758240,1.020000,1,0.007869,0.004470,0.012339,73.846001,234.057534,307.903534,68.907715,52.000000,0.200000
1775016758283,1.063000,1,0.006006,0.000233,0.006239,73.846254,234.057543,307.903797,68.907715,0.000000,0.100000
1775016758325,1.105000,1,0.000278,0.000278,0.000557,73.846265,234.057555,307.903820,68.907715,0.000000,0.000000
1775016758367,1.147000,1,0.000745,0.000278,0.001023,73.846297,234.057567,307.903864,68.907715,0.000000,0.000000
1775016758409,1.189000,1,0.000278,0.000233,0.000511,73.846309,234.057577,307.903885,68.907715,0.000000,0.000000
1775016758451,1.231000,1,0.000278,0.000325,0.000604,73.846320,234.057590,307.903911,68.907715,0.000000,0.100000
1775016758494,1.274000,1,0.000278,0.000233,0.000511,73.846332,234.057600,307.903932,68.907715,0.000000,0.000000
1775016758536,1.316000,1,0.000278,0.000233,0.000511,73.846344,234.057610,307.903954,68.907715,0.000000,0.100000
1775016758578,1.358000,1,0.000651,0.000278,0.000930,73.846371,234.057622,307.903993,68.907715,0.000000,0.000000
1775016758620,1.400000,1,0.000278,0.000233,0.000511,73.846383,234.057632,307.904015,68.907715,0.000000,0.000000
1775016758662,1.442000,1,0.000278,0.000325,0.000604,73.846395,234.057645,307.904040,68.907715,0.000000,0.100000
1775016758704,1.484000,1,0.000278,0.000233,0.000511,73.846406,234.057655,307.904062,68.907715,0.000000,0.100000
1775016758746,1.526000,1,0.000278,0.000512,0.000791,73.846418,234.057677,307.904095,68.907715,0.000000,0.100000
1775016758789,1.569000,1,0.000278,0.000233,0.000511,73.846430,234.057687,307.904117,68.907715,0.000000,0.000000
1775016758831,1.611000,1,0.000278,0.000233,0.000511,73.846442,234.057697,307.904138,68.907715,0.000000,0.000000
1775016758873,1.653000,1,0.000698,0.000278,0.000977,73.846471,234.057708,307.904180,68.907715,0.000000,0.100000
1775016758915,1.695000,1,0.000278,0.000233,0.000511,73.846483,234.057718,307.904201,68.907715,0.000000,0.100000
1775016758957,1.737000,1,0.000278,0.000278,0.000557,73.846495,234.057730,307.904225,68.907715,0.000000,0.000000
1775016759000,1.780000,1,0.000278,0.000278,0.000557,73.846506,234.057742,307.904248,68.907715,0.000000,0.000000
1775016759042,1.822000,1,0.000278,0.000233,0.000511,73.846518,234.057751,307.904270,68.907715,0.000000,0.300000
1775016759084,1.864000,0,0.000651,0.000233,0.000884,73.846546,234.057761,307.904307,68.907715,0.000000,0.200000
1775016759126,1.906000,0,0.000278,0.000233,0.000511,73.846558,234.057771,307.904329,68.907715,0.000000,0.200000
1775016759169,1.949000,0,0.000651,0.000278,0.000930,73.846585,234.057783,307.904368,68.907715,0.000000,0.100000
1775016759211,1.991000,0,0.000278,0.000233,0.000511,73.846597,234.057793,307.904389,68.907715,0.000000,0.100000
1775016759253,2.033000,0,0.004284,0.006473,0.010756,73.846777,234.058066,307.904843,68.907715,0.000000,0.100000
1775016759295,2.075000,0,0.005588,0.007683,0.013270,73.847013,234.058389,307.905402,68.907715,0.000000,0.200000
1775016759337,2.117000,0,0.000278,18.965685,18.965963,73.847025,234.865172,308.712196,68.907715,0.000000,0.100000
1775016759379,2.159000,0,3.279792,27.566729,30.846520,73.994840,236.107568,310.102409,68.907715,0.000000,0.300000
1775016759425,2.205000,0,3.180699,27.741631,30.922330,74.137474,237.351602,311.489076,68.907715,0.000000,0.300000
1775016759469,2.249000,0,3.656139,1.275865,4.932004,74.321637,237.415868,311.737506,68.907715,0.000000,0.400000
1775016759520,2.300000,0,0.009080,0.026076,0.035156,74.322023,237.416976,311.738999,68.907715,0.000000,0.400000
1775016759562,2.342000,0,0.009033,0.025890,0.034924,74.322408,237.418079,311.740487,68.907715,0.000000,0.400000
1775016759605,2.385000,0,0.008986,0.026588,0.035575,74.322790,237.419209,311.741999,68.907715,0.000000,0.500000
1775016759647,2.427000,0,0.008894,0.028544,0.037438,74.323178,237.420455,311.743633,68.907715,95.000000,0.600000
1775016759691,2.471000,0,0.008428,0.000233,0.008660,74.323545,237.420465,311.744010,68.907715,95.000000,0.400000
1775016759735,2.515000,0,0.000278,0.000233,0.000511,74.323557,237.420475,311.744032,68.907715,95.000000,0.400000
1775016759777,2.557000,0,0.000698,0.000278,0.000977,74.323586,237.420487,311.744073,68.907715,95.000000,0.100000
1775016759819,2.599000,0,0.000278,0.000233,0.000511,74.323598,237.420496,311.744095,68.907715,95.000000,0.100000
1775016759861,2.641000,0,0.000278,0.000278,0.000557,74.323610,237.420508,311.744118,68.907715,77.000000,0.000000
1775016759903,2.683000,0,0.000278,0.000233,0.000511,74.323622,237.420518,311.744140,68.907715,77.000000,0.100000
1775016759945,2.725000,0,0.000278,0.000278,0.000557,74.323633,237.420530,311.744163,68.907715,77.000000,0.200000
1775016759987,2.767000,0,0.000278,0.000233,0.000511,74.323645,237.420540,311.744185,68.907715,77.000000,0.200000
1775016760030,2.810000,0,0.000278,0.000278,0.000557,74.323657,237.420551,311.744208,68.907715,77.000000,0.100000
1775016760072,2.852000,0,0.000698,0.000233,0.000931,74.323686,237.420561,311.744247,68.907715,0.000000,0.000000
1775016760114,2.894000,0,0.000233,0.000278,0.000511,74.323696,237.420573,311.744269,68.907715,0.000000,0.000000
1775016760156,2.936000,0,0.000278,0.000278,0.000557,74.323708,237.420585,311.744292,68.907715,0.000000,0.000000
1775016760198,2.978000,0,0.000278,0.000278,0.000557,74.323720,237.420596,311.744316,68.907715,0.000000,0.100000
1775016760241,3.021000,0,0.000278,0.000233,0.000511,74.323731,237.420606,311.744337,68.907715,0.000000,0.100000
1775016760283,3.063000,0,0.000651,0.002747,0.003398,74.323759,237.420722,311.744481,68.907715,0.000000,0.000000
1775016760325,3.105000,0,0.006426,0.001210,0.007636,74.324037,237.420775,311.744812,68.907715,0.000000,0.100000
1775016760368,3.148000,0,0.009173,0.000233,0.009406,74.324424,237.420784,311.745208,68.907715,0.000000,0.100000
1775016760410,3.190000,0,0.000278,0.000278,0.000557,74.324435,237.420796,311.745232,68.907715,0.000000,0.000000
