ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016755244,-0.111000,0,0.000278,0.000512,0.000791,72.922436,226.784119,299.706555,68.907715,0.000000,0.000000
1775016755287,-0.068000,0,0.000278,0.000233,0.000511,72.922448,226.784129,299.706577,68.907715,0.000000,0.200000
1775016755330,-0.025000,0,0.000278,0.000233,0.000511,72.922460,226.784139,299.706599,68.907715,0.000000,0.300000
1775016755372,0.017000,1,0.000651,0.000233,0.000884,72.922488,226.784148,299.706636,68.907715,0.000000,0.200000
1775016755414,0.059000,1,0.000278,0.000233,0.000511,72.922499,226.784158,299.706657,68.907715,0.000000,0.100000
1775016755457,0.102000,1,0.000278,0.000278,0.000557,72.922511,226.784170,299.706681,68.907715,0.000000,0.100000
1775016755499,0.144000,1,0.000233,0.010524,0.010756,72.922521,226.784613,299.707134,68.907715,0.000000,0.100000
1775016755541,0.186000,1,0.000278,0.000278,0.000557,72.922533,226.784625,299.707157,68.907715,0.000000,0.000000
1775016755583,0.228000,1,0.000651,4.003523,4.004174,72.922560,226.955098,299.877659,68.907715,0.000000,0.100000
1775016755625,0.270000,1,3.183633,27.947221,31.130854,73.064326,228.199572,301.263898,68.907715,0.000000,0.200000
1775016755670,0.315000,1,3.721937,28.133485,31.855422,73.259455,229.674518,302.933973,68.907715,0.000000,0.300000
1775016755722,0.367000,1,3.182841,14.851195,18.034037,73.399821,230.329471,303.729292,68.907715,0.000000,0.400000
1775016755766,0.411000,1,0.009965,0.026263,0.036228,73.400252,230.330607,303.730859,68.907715,0.000000,0.400000
1775016755810,0.455000,1,0.008986,0.027147,0.036134,73.400634,230.331761,303.732396,68.907715,0.000000,0.500000
1775016755852,0.497000,1,0.008894,0.027194,0.036088,73.401013,230.332918,303.733931,68.907715,55.000000,0.600000
1775016755895,0.540000,1,0.008986,0.026868,0.035854,73.401394,230.334059,303.735453,68.907715,55.000000,0.700000
1775016755937,0.582000,1,0.009127,0.012758,0.021885,73.401781,230.334600,303.736381,68.907715,55.000000,0.600000
1775016755980,0.625000,1,0.000651,0.000278,0.000930,73.401809,230.334612,303.736421,68.907715,55.000000,0.200000
1775016756022,0.667000,1,0.000278,0.000233,0.000511,73.401821,230.334622,303.736442,68.907715,55.000000,0.000000
1775016756064,0.709000,1,0.001304,0.000325,0.001629,73.401878,230.334636,303.736514,68.907715,99.000000,0.200000
1775016756108,0.753000,1,0.003119,0.003213,0.006332,73.402010,230.334771,303.736781,68.907715,99.000000,0.400000
1775016756151,0.796000,1,0.007962,0.004563,0.012526,73.402345,230.334964,303.737309,68.907715,99.000000,0.400000
1775016756193,0.838000,1,0.004004,0.000233,0.004237,73.402514,230.334974,303.737488,68.907715,99.000000,0.100000
1775016756235,0.880000,1,0.000278,0.000233,0.000511,73.402526,230.334983,303.737509,68.907715,99.000000,0.100000
1775016756277,0.922000,1,0.000651,0.000278,0.000930,73.402553,230.334995,303.737549,68.907715,17.000000,0.100000
1775016756319,0.964000,1,0.000278,0.000233,0.000511,73.402565,230.335005,303.737570,68.907715,17.000000,0.000000
1775016756361,1.006000,1,0.000233,0.000278,0.000511,73.402575,230.335017,303.737592,68.907715,17.000000,0.000000
1775016756403,1.048000,1,0.000278,0.000278,0.000557,73.402587,230.335028,303.737615,68.907715,17.000000,0.100000
1775016756446,1.091000,1,0.000278,0.000465,0.000744,73.402599,230.335048,303.737647,68.907715,0.000000,0.000000
