ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016726403,-0.144000,0,0.000278,0.000233,0.000511,57.477059,102.374485,159.851544,68.907715,0.000000,0.100000
1775016726445,-0.102000,0,0.000278,0.000325,0.000604,57.477071,102.374498,159.851570,68.907715,0.000000,0.000000
1775016726487,-0.060000,0,0.000278,0.000233,0.000511,57.477083,102.374508,159.851591,68.907715,0.000000,0.200000
1775016726529,-0.018000,0,0.000278,0.000233,0.000511,57.477095,102.374518,159.851613,68.907715,0.000000,0.500000
1775016726571,0.024000,1,0.000651,0.000233,0.000884,57.477122,102.374528,159.851650,68.907715,0.000000,0.400000
1775016726613,0.066000,1,0.000278,0.000233,0.000511,57.477134,102.374538,159.851671,68.907715,0.000000,0.700000
1775016726656,0.109000,1,0.000278,0.000325,0.000604,57.477146,102.374551,159.851697,68.907715,0.000000,0.600000
1775016726698,0.151000,1,0.000278,0.000233,0.000511,57.477157,102.374561,159.851718,68.907715,0.000000,0.600000
1775016726740,0.193000,1,0.007171,0.003864,0.011035,57.477462,102.374725,159.852188,68.907715,0.000000,0.600000
1775016726782,0.235000,1,0.009406,0.003958,0.013364,57.477859,102.374892,159.852751,68.907715,0.000000,0.500000
1775016726825,0.278000,1,0.000278,20.841183,20.841461,57.477871,103.260292,160.738163,68.907715,0.000000,0.500000
1775016726867,0.320000,1,3.562961,28.151274,31.714234,57.658728,104.689266,162.347994,68.907715,0.000000,0.900000
1775016726918,0.371000,1,3.181444,27.724308,30.905752,57.799923,105.919687,163.719610,68.907715,0.000000,0.700000
1775016726962,0.415000,1,3.999146,0.015785,4.014931,57.997522,105.920467,163.917989,68.907715,0.000000,0.600000
1775016727012,0.465000,1,0.001396,0.000465,0.001862,57.997581,105.920487,163.918068,68.907715,0.000000,0.400000
1775016727054,0.507000,1,0.000325,0.015134,0.015459,57.997595,105.921126,163.918721,68.907715,48.000000,0.300000
1775016727096,0.549000,1,1.933891,0.000278,1.934170,58.079278,105.921138,164.000416,68.907715,48.000000,0.100000
1775016727139,0.592000,1,0.000233,0.001117,0.001349,58.079288,105.921188,164.000477,68.907715,48.000000,0.100000
1775016727183,0.636000,1,0.000278,0.000233,0.000511,58.079300,105.921198,164.000498,68.907715,48.000000,0.100000
1775016727226,0.679000,1,0.000278,0.000278,0.000557,58.079312,105.921210,164.000522,68.907715,48.000000,0.100000
1775016727268,0.721000,1,0.000651,0.000233,0.000884,58.079339,105.921220,164.000559,68.907715,49.000000,0.100000
