ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016740256,-0.120000,0,0.000278,0.000325,0.000604,69.461945,196.134766,265.596712,68.907715,0.000000,0.000000
1775016740298,-0.078000,0,0.000278,0.000233,0.000511,69.461957,196.134776,265.596733,68.907715,0.000000,0.200000
1775016740340,-0.036000,0,0.000278,0.000512,0.000791,69.461969,196.134798,265.596767,68.907715,0.000000,0.200000
1775016740383,0.007000,1,0.000558,0.007636,0.008194,69.461993,196.135121,265.597114,68.907715,0.000000,0.600000
1775016740425,0.049000,1,0.001908,0.011408,0.013316,69.462073,196.135601,265.597674,68.907715,0.000000,0.600000
1775016740468,0.092000,1,0.000651,0.000233,0.000884,69.462100,196.135611,265.597712,68.907715,0.000000,0.400000
1775016740510,0.134000,1,0.000278,0.000278,0.000557,69.462112,196.135623,265.597735,68.907715,0.000000,0.300000
1775016740552,0.176000,1,0.000278,0.010570,0.010848,69.462124,196.136068,265.598192,68.907715,0.000000,0.100000
1775016740594,0.218000,1,0.000278,0.000278,0.000557,69.462136,196.136080,265.598216,68.907715,0.000000,0.100000
1775016740636,0.260000,1,0.000278,0.000233,0.000511,69.462147,196.136090,265.598237,68.907715,0.000000,0.400000
1775016740678,0.302000,1,2.970313,27.936510,30.906823,69.594895,197.384613,266.979508,68.907715,0.000000,0.500000
1775016740723,0.347000,1,3.172969,27.722818,30.895787,69.736898,198.625322,268.362221,68.907715,0.000000,0.300000
1775016740767,0.391000,1,3.519747,28.299354,31.819100,69.904110,199.969734,269.873844,68.907715,0.000000,0.400000
1775016740815,0.439000,1,0.008707,0.027101,0.035808,69.904479,199.970882,269.875361,68.907715,0.000000,0.500000
1775016740857,0.481000,1,0.008986,0.027287,0.036274,69.904862,199.972044,269.876906,68.907715,79.000000,0.300000
1775016740900,0.524000,1,0.008941,0.027986,0.036926,69.905241,199.973231,269.878472,68.907715,79.000000,0.300000
1775016740942,0.566000,1,0.009127,0.028964,0.038091,69.905644,199.974510,269.880154,68.907715,79.000000,0.400000
1775016740986,0.610000,1,0.009173,0.024400,0.033573,69.906046,199.975580,269.881626,68.907715,79.000000,0.400000
1775016741030,0.654000,1,0.000278,0.000278,0.000557,69.906058,199.975592,269.881650,68.907715,79.000000,0.100000
1775016741073,0.697000,1,0.000651,0.000278,0.000930,69.906086,199.975604,269.881689,68.907715,93.000000,0.000000
1775016741115,0.739000,1,0.000278,0.000278,0.000557,69.906097,199.975615,269.881713,68.907715,93.000000,0.100000
1775016741157,0.781000,1,0.000278,0.000278,0.000557,69.906109,199.975627,269.881736,68.907715,93.000000,0.000000
1775016741199,0.823000,1,0.000278,0.000278,0.000557,69.906121,199.975639,269.881760,68.907715,93.000000,0.000000
1775016741241,0.865000,1,0.000233,0.000278,0.000511,69.906131,199.975651,269.881781,68.907715,93.000000,0.100000
1775016741284,0.908000,1,0.000558,0.000233,0.000791,69.906154,199.975660,269.881815,68.907715,0.000000,0.000000
1775016741326,0.950000,1,0.000278,0.000278,0.000557,69.906166,199.975672,269.881838,68.907715,0.000000,0.100000
1775016741368,0.992000,1,0.000651,0.000233,0.000884,69.906194,199.975682,269.881876,68.907715,0.000000,0.000000
1775016741410,1.034000,1,0.000278,0.000278,0.000557,69.906205,199.975694,269.881899,68.907715,0.000000,0.000000
1775016741452,1.076000,1,0.008707,0.001769,0.010476,69.906573,199.975768,269.882341,68.907715,0.000000,0.100000
1775016741495,1.119000,1,0.013084,0.000233,0.013317,69.907125,199.975778,269.882903,68.907715,0.000000,0.100000
1775016741537,1.161000,1,0.000278,0.000233,0.000511,69.907137,199.975788,269.882925,68.907715,0.000000,0.000000
1775016741579,1.203000,1,0.000698,0.000233,0.000931,69.907166,199.975798,269.882964,68.907715,0.000000,0.100000
1775016741621,1.245000,1,0.000233,0.000233,0.000465,69.907176,199.975808,269.882984,68.907715,0.000000,0.100000
1775016741663,1.287000,1,0.000837,0.000278,0.001116,69.907213,199.975820,269.883033,68.907715,0.000000,0.100000
1775016741707,1.331000,1,0.000278,0.000233,0.000511,69.907225,199.975830,269.883054,68.907715,0.000000,0.000000
1775016741749,1.373000,1,0.000278,0.000278,0.000557,69.907236,199.975842,269.883078,68.907715,0.000000,0.100000
1775016741791,1.415000,1,0.000278,0.000278,0.000557,69.907248,199.975853,269.883101,68.907715,0.000000,0.000000
1775016741834,1.458000,1,0.000278,0.000233,0.000511,69.907260,199.975863,269.883123,68.907715,0.000000,0.100000
1775016741876,1.500000,1,0.000651,0.000278,0.000930,69.907287,199.975875,269.883162,68.907715,0.000000,0.000000
1775016741918,1.542000,1,0.000278,0.000233,0.000511,69.907299,199.975885,269.883184,68.907715,0.000000,0.100000
1775016741960,1.584000,1,0.000278,0.000325,0.000604,69.907311,199.975898,269.883209,68.907715,0.000000,0.100000
1775016742002,1.626000,1,0.000278,0.000233,0.000511,69.907322,199.975908,269.883231,68.907715,0.000000,0.000000
1775016742044,1.668000,1,0.000278,0.000558,0.000836,69.907334,199.975932,269.883267,68.907715,0.000000,0.000000
1775016742087,1.711000,1,0.000278,0.000233,0.000511,69.907346,199.975942,269.883288,68.907715,0.000000,0.000000
1775016742129,1.753000,1,0.000278,0.000278,0.000557,69.907358,199.975954,269.883312,68.907715,0.000000,0.100000
1775016742172,1.796000,1,0.000698,0.000233,0.000931,69.907387,199.975963,269.883351,68.907715,0.000000,0.000000
1775016742214,1.838000,1,0.000233,0.000233,0.000465,69.907397,199.975973,269.883370,68.907715,0.000000,0.200000
1775016742256,1.880000,0,0.000278,0.000325,0.000604,69.907409,199.975987,269.883396,68.907715,0.000000,0.200000
1775016742298,1.922000,0,0.000278,0.000233,0.000511,69.907421,199.975997,269.883417,68.907715,0.000000,0.200000
1775016742340,1.964000,0,0.000278,0.000233,0.000511,69.907432,199.976007,269.883439,68.907715,0.000000,0.100000
1775016742382,2.006000,0,0.000605,0.000233,0.000837,69.907458,199.976017,269.883475,68.907715,0.000000,0.100000
1775016742425,2.049000,0,0.000278,0.010570,0.010848,69.907470,199.976462,269.883932,68.907715,0.000000,0.100000
1775016742468,2.092000,0,0.000651,0.007683,0.008334,69.907498,199.976787,269.884284,68.907715,0.000000,0.100000
1775016742510,2.134000,0,0.001908,12.082280,12.084188,69.907581,200.503265,270.410846,68.907715,0.000000,0.400000
1775016742554,2.178000,0,3.124680,28.454744,31.579424,70.067423,201.958857,272.026279,68.907715,0.000000,0.700000
1775016742604,2.228000,0,3.189081,28.026243,31.215324,70.210733,203.218297,273.429031,68.907715,0.000000,0.600000
1775016742649,2.273000,0,3.170547,8.072936,11.243484,70.350740,203.574786,273.925526,68.907715,54.000000,0.600000
1775016742694,2.318000,0,0.009219,0.027334,0.036553,70.351132,203.575950,273.927082,68.907715,54.000000,0.400000
1775016742736,2.360000,0,0.009080,0.027008,0.036088,70.351518,203.577097,273.928615,68.907715,54.000000,0.400000
1775016742779,2.403000,0,0.009545,0.026030,0.035575,70.351924,203.578205,273.930129,68.907715,54.000000,0.400000
1775016742821,2.445000,0,0.009173,0.025890,0.035064,70.352313,203.579301,273.931614,68.907715,54.000000,0.200000
1775016742864,2.488000,0,0.010198,0.004517,0.014714,70.352773,203.579505,273.932277,68.907715,99.000000,0.300000
1775016742909,2.533000,0,0.000278,0.000233,0.000511,70.352784,203.579515,273.932299,68.907715,99.000000,0.000000
1775016742951,2.575000,0,0.000278,0.000325,0.000604,70.352796,203.579528,273.932324,68.907715,99.000000,0.000000
1775016742993,2.617000,0,0.000278,0.000278,0.000557,70.352808,203.579540,273.932348,68.907715,99.000000,0.100000
1775016743035,2.659000,0,0.000233,0.000233,0.000465,70.352818,203.579550,273.932367,68.907715,99.000000,0.000000
1775016743077,2.701000,0,0.000651,0.000278,0.000930,70.352845,203.579562,273.932407,68.907715,19.000000,0.000000
1775016743119,2.743000,0,0.000278,0.000233,0.000511,70.352857,203.579571,273.932428,68.907715,19.000000,0.100000
