ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016753366,-0.124000,0,0.000745,0.000233,0.000978,72.528028,222.875814,295.403842,68.907715,0.000000,0.000000
1775016753408,-0.082000,0,0.000278,0.000278,0.000557,72.528040,222.875825,295.403865,68.907715,0.000000,0.100000
1775016753451,-0.039000,0,0.000278,0.000278,0.000557,72.528052,222.875837,295.403889,68.907715,0.000000,0.300000
1775016753493,0.003000,1,0.000278,0.000278,0.000557,72.528063,222.875849,295.403912,68.907715,0.000000,0.200000
1775016753535,0.045000,1,0.000278,0.000233,0.000511,72.528075,222.875858,295.403934,68.907715,0.000000,0.100000
1775016753577,0.087000,1,0.000651,0.000278,0.000930,72.528103,222.875870,295.403973,68.907715,0.000000,0.100000
1775016753619,0.129000,1,0.000278,0.000233,0.000511,72.528114,222.875880,295.403994,68.907715,0.000000,0.100000
1775016753661,0.171000,1,0.001490,0.000325,0.001815,72.528177,222.875894,295.404071,68.907715,0.000000,0.100000
1775016753703,0.213000,1,0.000278,0.000233,0.000511,72.528189,222.875904,295.404092,68.907715,0.000000,0.100000
1775016753745,0.255000,1,1.474051,28.573674,30.047725,72.593214,224.136384,296.729598,68.907715,0.000000,0.200000
1775016753790,0.300000,1,3.203936,28.059119,31.263055,72.753200,225.537490,298.290690,68.907715,0.000000,0.300000
1775016753839,0.349000,1,3.195367,27.665262,30.860629,72.896346,226.776841,299.673187,68.907715,0.000000,0.300000
1775016753884,0.394000,1,0.506034,0.026217,0.532250,72.919851,226.778058,299.697909,68.907715,0.000000,0.400000
1775016753931,0.441000,1,0.009499,0.027101,0.036599,72.920258,226.779219,299.699477,68.907715,0.000000,0.300000
1775016753973,0.483000,1,0.009359,0.027194,0.036553,72.920656,226.780377,299.701033,68.907715,0.000000,0.300000
1775016754016,0.526000,1,0.012107,0.030081,0.042188,72.921170,226.781653,299.702823,68.907715,0.000000,0.400000
1775016754059,0.569000,1,0.017323,0.031013,0.048335,72.921926,226.783008,299.704934,68.907715,81.000000,0.500000
1775016754102,0.612000,1,0.000605,0.000278,0.000883,72.921953,226.783020,299.704973,68.907715,81.000000,0.500000
1775016754146,0.656000,1,0.000278,0.000512,0.000791,72.921965,226.783042,299.705007,68.907715,81.000000,0.400000
1775016754189,0.699000,1,0.000278,0.000278,0.000557,72.921977,226.783054,299.705030,68.907715,81.000000,0.200000
1775016754231,0.741000,1,0.000278,0.000233,0.000511,72.921988,226.783063,299.705052,68.907715,81.000000,0.000000
1775016754273,0.783000,1,0.000651,0.000278,0.000930,72.922016,226.783075,299.705091,68.907715,91.000000,0.100000
1775016754315,0.825000,1,0.000278,0.000233,0.000511,72.922027,226.783085,299.705112,68.907715,91.000000,0.000000
1775016754357,0.867000,1,0.000278,0.000325,0.000604,72.922039,226.783099,299.705138,68.907715,91.000000,0.000000
1775016754399,0.909000,1,0.000278,0.000233,0.000511,72.922051,226.783108,299.705159,68.907715,91.000000,0.100000
1775016754441,0.951000,1,0.000278,0.000278,0.000557,72.922063,226.783120,299.705183,68.907715,91.000000,0.000000
1775016754484,0.994000,1,0.000651,0.000233,0.000884,72.922090,226.783130,299.705220,68.907715,0.000000,0.000000
1775016754526,1.036000,1,0.000278,0.000233,0.000511,72.922102,226.783140,299.705242,68.907715,0.000000,0.100000
1775016754568,1.078000,1,0.000651,0.000278,0.000930,72.922129,226.783152,299.705281,68.907715,0.000000,0.100000
1775016754610,1.120000,1,0.000233,0.000278,0.000511,72.922139,226.783163,299.705302,68.907715,0.000000,0.300000
1775016754652,1.162000,1,0.000278,0.000278,0.000557,72.922151,226.783175,299.705326,68.907715,0.000000,0.200000
1775016754694,1.204000,1,0.000325,0.000233,0.000558,72.922165,226.783185,299.705349,68.907715,0.000000,0.300000
1775016754736,1.246000,1,0.000278,0.000278,0.000557,72.922176,226.783196,299.705373,68.907715,0.000000,0.300000
1775016754779,1.289000,1,0.000698,0.000233,0.000931,72.922206,226.783206,299.705412,68.907715,0.000000,0.100000
1775016754821,1.331000,1,0.000278,0.000233,0.000511,72.922218,226.783216,299.705434,68.907715,0.000000,0.000000
1775016754863,1.373000,1,0.000605,0.000278,0.000883,72.922244,226.783229,299.705473,68.907715,0.000000,0.100000
1775016754907,1.417000,1,0.000278,0.000233,0.000511,72.922256,226.783238,299.705494,68.907715,0.000000,0.000000
1775016754949,1.459000,1,0.000278,0.000278,0.000557,72.922268,226.783250,299.705518,68.907715,0.000000,0.100000
1775016754992,1.502000,1,0.000278,0.000233,0.000511,72.922280,226.783260,299.705539,68.907715,0.000000,0.000000
1775016755034,1.544000,1,0.000278,0.002747,0.003025,72.922291,226.783375,299.705667,68.907715,0.000000,0.100000
1775016755076,1.586000,1,0.001210,0.008894,0.010104,72.922342,226.783750,299.706092,68.907715,0.000000,0.100000
1775016755118,1.628000,1,0.001396,0.007730,0.009126,72.922401,226.784075,299.706476,68.907715,0.000000,0.100000
1775016755160,1.670000,1,0.000278,0.000278,0.000557,72.922413,226.784087,299.706500,68.907715,0.000000,0.100000
1775016755202,1.712000,1,0.000278,0.000233,0.000511,72.922424,226.784097,299.706521,68.907715,0.000000,0.100000
1775016755244,1.754000,1,0.000278,0.000512,0.000791,72.922436,226.784119,299.706555,68.907715,0.000000,0.000000
1775016755287,1.797000,1,0.000278,0.000233,0.000511,72.922448,226.784129,299.706577,68.907715,0.000000,0.200000
1775016755330,1.840000,1,0.000278,0.000233,0.000511,72.922460,226.784139,299.706599,68.907715,0.000000,0.300000
1775016755372,1.882000,0,0.000651,0.000233,0.000884,72.922488,226.784148,299.706636,68.907715,0.000000,0.200000
1775016755414,1.924000,0,0.000278,0.000233,0.000511,72.922499,226.784158,299.706657,68.907715,0.000000,0.100000
1775016755457,1.967000,0,0.000278,0.000278,0.000557,72.922511,226.784170,299.706681,68.907715,0.000000,0.100000
1775016755499,2.009000,0,0.000233,0.010524,0.010756,72.922521,226.784613,299.707134,68.907715,0.000000,0.100000
1775016755541,2.051000,0,0.000278,0.000278,0.000557,72.922533,226.784625,299.707157,68.907715,0.000000,0.000000
1775016755583,2.093000,0,0.000651,4.003523,4.004174,72.922560,226.955098,299.877659,68.907715,0.000000,0.100000
1775016755625,2.135000,0,3.183633,27.947221,31.130854,73.064326,228.199572,301.263898,68.907715,0.000000,0.200000
1775016755670,2.180000,0,3.721937,28.133485,31.855422,73.259455,229.674518,302.933973,68.907715,0.000000,0.300000
1775016755722,2.232000,0,3.182841,14.851195,18.034037,73.399821,230.329471,303.729292,68.907715,0.000000,0.400000
1775016755766,2.276000,0,0.009965,0.026263,0.036228,73.400252,230.330607,303.730859,68.907715,0.000000,0.400000
1775016755810,2.320000,0,0.008986,0.027147,0.036134,73.400634,230.331761,303.732396,68.907715,0.000000,0.500000
1775016755852,2.362000,0,0.008894,0.027194,0.036088,73.401013,230.332918,303.733931,68.907715,55.000000,0.600000
1775016755895,2.405000,0,0.008986,0.026868,0.035854,73.401394,230.334059,303.735453,68.907715,55.000000,0.700000
1775016755937,2.447000,0,0.009127,0.012758,0.021885,73.401781,230.334600,303.736381,68.907715,55.000000,0.600000
1775016755980,2.490000,0,0.000651,0.000278,0.000930,73.401809,230.334612,303.736421,68.907715,55.000000,0.200000
1775016756022,2.532000,0,0.000278,0.000233,0.000511,73.401821,230.334622,303.736442,68.907715,55.000000,0.000000
1775016756064,2.574000,0,0.001304,0.000325,0.001629,73.401878,230.334636,303.736514,68.907715,99.000000,0.200000
1775016756108,2.618000,0,0.003119,0.003213,0.006332,73.402010,230.334771,303.736781,68.907715,99.000000,0.400000
1775016756151,2.661000,0,0.007962,0.004563,0.012526,73.402345,230.334964,303.737309,68.907715,99.000000,0.400000
1775016756193,2.703000,0,0.004004,0.000233,0.004237,73.402514,230.334974,303.737488,68.907715,99.000000,0.100000
1775016756235,2.745000,0,0.000278,0.000233,0.000511,73.402526,230.334983,303.737509,68.907715,99.000000,0.100000
1775016756277,2.787000,0,0.000651,0.000278,0.000930,73.402553,230.334995,303.737549,68.907715,17.000000,0.100000
1775016756319,2.829000,0,0.000278,0.000233,0.000511,73.402565,230.335005,303.737570,68.907715,17.000000,0.000000
