ts_unix_ms,t_since_submit_s,inside_request_window,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1775016745882,-0.129000,0,0.000651,0.000233,0.000884,70.798885,207.351309,278.150194,68.907715,0.000000,0.000000
1775016745924,-0.087000,0,0.000278,0.000278,0.000557,70.798897,207.351320,278.150217,68.907715,0.000000,0.000000
1775016745966,-0.045000,0,0.000651,0.000233,0.000884,70.798924,207.351330,278.150254,68.907715,0.000000,0.400000
1775016746009,-0.002000,0,0.000278,0.000278,0.000557,70.798936,207.351342,278.150278,68.907715,0.000000,0.300000
1775016746051,0.040000,1,0.000278,0.000278,0.000557,70.798948,207.351354,278.150301,68.907715,0.000000,0.100000
1775016746093,0.082000,1,0.000278,0.000233,0.000511,70.798959,207.351363,278.150323,68.907715,0.000000,0.100000
1775016746135,0.124000,1,0.000278,0.000278,0.000557,70.798971,207.351375,278.150346,68.907715,0.000000,0.000000
1775016746177,0.166000,1,0.001863,0.000233,0.002095,70.799049,207.351385,278.150434,68.907715,0.000000,0.100000
1775016746219,0.208000,1,0.000278,0.000233,0.000511,70.799061,207.351395,278.150456,68.907715,0.000000,0.000000
1775016746261,0.250000,1,1.104502,27.906987,29.011489,70.857302,208.822950,279.680253,68.907715,0.000000,0.300000
1775016746314,0.303000,1,3.183121,27.580559,30.763680,71.000553,210.064161,281.064713,68.907715,0.000000,0.300000
1775016746359,0.348000,1,3.188476,28.126547,31.315022,71.143819,211.327954,282.471773,68.907715,0.000000,0.400000
1775016746404,0.393000,1,1.369696,0.027520,1.397216,71.202530,211.329134,282.531664,68.907715,0.000000,0.400000
1775016746447,0.436000,1,0.009219,0.028451,0.037670,71.202932,211.330376,282.533308,68.907715,97.000000,0.400000
1775016746490,0.479000,1,0.009173,0.026309,0.035482,71.203334,211.331529,282.534864,68.907715,97.000000,0.400000
1775016746534,0.523000,1,0.008941,0.026822,0.035763,71.203714,211.332668,282.536382,68.907715,97.000000,0.300000
1775016746577,0.566000,1,0.009359,0.026775,0.036135,71.204112,211.333808,282.537920,68.907715,97.000000,0.400000
1775016746619,0.608000,1,0.003213,0.000233,0.003446,71.204248,211.333818,282.538066,68.907715,97.000000,0.100000
1775016746662,0.651000,1,0.000792,0.007962,0.008754,71.204284,211.334177,282.538461,68.907715,75.000000,0.100000
1775016746707,0.696000,1,0.001908,0.011501,0.013410,71.204364,211.334663,282.539027,68.907715,75.000000,0.100000
1775016746749,0.738000,1,0.000278,0.000278,0.000557,71.204376,211.334674,282.539050,68.907715,75.000000,0.100000
1775016746791,0.780000,1,0.000278,0.000233,0.000511,71.204388,211.334684,282.539072,68.907715,75.000000,0.000000
1775016746833,0.822000,1,0.000278,0.000233,0.000511,71.204399,211.334694,282.539093,68.907715,75.000000,0.000000
1775016746875,0.864000,1,0.000698,0.000233,0.000931,71.204429,211.334704,282.539133,68.907715,0.000000,0.100000
1775016746918,0.907000,1,0.000278,0.000233,0.000511,71.204441,211.334714,282.539154,68.907715,0.000000,0.100000
1775016746960,0.949000,1,0.000278,0.000278,0.000557,71.204452,211.334725,282.539178,68.907715,0.000000,0.000000
1775016747002,0.991000,1,0.000278,0.000278,0.000557,71.204464,211.334737,282.539201,68.907715,0.000000,0.000000
1775016747044,1.033000,1,0.000278,0.000465,0.000744,71.204476,211.334757,282.539233,68.907715,0.000000,0.100000
1775016747087,1.076000,1,0.000278,0.000278,0.000557,71.204488,211.334769,282.539256,68.907715,0.000000,0.100000
1775016747129,1.118000,1,0.000278,0.000233,0.000511,71.204499,211.334778,282.539278,68.907715,0.000000,0.000000
1775016747171,1.160000,1,0.000651,0.000233,0.000884,71.204527,211.334788,282.539315,68.907715,0.000000,0.100000
1775016747213,1.202000,1,0.000278,0.000278,0.000557,71.204539,211.334800,282.539339,68.907715,0.000000,0.100000
1775016747255,1.244000,1,0.000278,0.000278,0.000557,71.204550,211.334812,282.539362,68.907715,0.000000,0.000000
1775016747297,1.286000,1,0.000278,0.000233,0.000511,71.204562,211.334822,282.539384,68.907715,0.000000,0.100000
1775016747339,1.328000,1,0.000278,0.000233,0.000511,71.204574,211.334831,282.539405,68.907715,0.000000,0.000000
1775016747382,1.371000,1,0.000651,0.000233,0.000884,71.204602,211.334841,282.539444,68.907715,0.000000,0.100000
1775016747425,1.414000,1,0.000233,0.000233,0.000465,71.204612,211.334851,282.539463,68.907715,0.000000,0.000000
1775016747467,1.456000,1,0.000512,0.000233,0.000745,71.204634,211.334861,282.539495,68.907715,0.000000,0.100000
1775016747510,1.499000,1,0.000278,0.000233,0.000511,71.204646,211.334871,282.539517,68.907715,0.000000,0.200000
1775016747552,1.541000,1,0.000278,0.000325,0.000604,71.204657,211.334885,282.539542,68.907715,0.000000,0.400000
1775016747594,1.583000,1,0.000278,0.000233,0.000511,71.204669,211.334895,282.539564,68.907715,0.000000,0.600000
1775016747636,1.625000,1,0.000278,0.000233,0.000511,71.204681,211.334904,282.539585,68.907715,0.000000,0.600000
1775016747679,1.668000,1,0.000651,0.000233,0.000884,71.204708,211.334914,282.539623,68.907715,0.000000,0.400000
1775016747721,1.710000,1,0.003073,0.005681,0.008754,71.204838,211.335153,282.539991,68.907715,0.000000,0.300000
1775016747763,1.752000,1,0.007171,0.006985,0.014155,71.205173,211.335480,282.540653,68.907715,0.000000,0.400000
1775016747810,1.799000,1,0.000278,0.000233,0.000511,71.205185,211.335490,282.540675,68.907715,0.000000,0.500000
1775016747852,1.841000,1,0.000278,0.000278,0.000557,71.205197,211.335502,282.540698,68.907715,0.000000,0.500000
1775016747894,1.883000,0,0.000278,0.000233,0.000511,71.205208,211.335511,282.540720,68.907715,0.000000,0.500000
1775016747936,1.925000,0,0.000233,0.000233,0.000465,71.205218,211.335521,282.540739,68.907715,0.000000,0.800000
1775016747978,1.967000,0,0.000698,0.000233,0.000931,71.205247,211.335531,282.540778,68.907715,0.000000,0.600000
1775016748020,2.009000,0,0.000278,0.010524,0.010802,71.205259,211.335974,282.541233,68.907715,0.000000,0.400000
1775016748062,2.051000,0,0.000884,0.000278,0.001163,71.205299,211.335986,282.541285,68.907715,0.000000,0.400000
1775016748107,2.096000,0,0.000278,4.536006,4.536284,71.205310,211.529281,282.734592,68.907715,0.000000,0.400000
1775016748149,2.138000,0,3.159930,29.867421,33.027351,71.350240,212.899144,284.249384,68.907715,0.000000,0.600000
1775016748195,2.184000,0,3.215065,27.799932,31.014997,71.502935,214.219460,285.722395,68.907715,0.000000,0.500000
1775016748243,2.232000,0,3.147450,19.403128,22.550578,71.643188,215.084083,286.727271,68.907715,0.000000,0.600000
1775016748287,2.276000,0,0.009592,0.026309,0.035901,71.643607,215.085232,286.728840,68.907715,0.000000,0.500000
1775016748331,2.320000,0,0.009266,0.026170,0.035436,71.644001,215.086345,286.730346,68.907715,0.000000,0.400000
1775016748373,2.362000,0,0.009406,0.027241,0.036647,71.644400,215.087501,286.731901,68.907715,0.000000,0.300000
1775016748416,2.405000,0,0.008894,0.027241,0.036135,71.644778,215.088659,286.733437,68.907715,0.000000,0.300000
1775016748458,2.447000,0,0.008986,0.016391,0.025377,71.645159,215.089354,286.734513,68.907715,70.000000,0.500000
1775016748501,2.490000,0,0.000278,0.000278,0.000557,71.645171,215.089365,286.734536,68.907715,70.000000,0.000000
